Time|Exchange|Symbol|Bid_Price|Bid_Size|Offer_Price|Offer_Size|Quote_Condition|Sequence_Number|National_BBO_Ind|FINRA_BBO_Indicator|FINRA_ADF_MPID_Indicator|Quote_Cancel_Correction|Source_Of_Quote|Best Bid Quote Condition|Best_Bid_Exchange|Best_Bid_Price|Best_Bid_Size|Best_Bid_FINRA_Market_Maker_ID|Best_Offer_Quote_Condition|Best_Offer_Exchange|Best_Offer_Price|Best_Offer_Size|Best_Offer_FINRA_Market_Maker_ID|LULD_Indicator|LULD_NBBO_Indicator|SIP_Generated_Message_Identifier|Participant_Timestamp|FINRA_ADF_Timestamp|Security_Status_Indicator
095049660137573|T|A|117.66|1|117.81|1|R|1170586|U||||C|R|T|117.66|1||R|N|117.74|2|||A||095049659785041|| 
095049660142593|T|A|117.66|1|117.7|1|R|1170587|G||||C|R|T|117.66|1||R|T|117.7|1|||A||095049659794707|| 
095049660152560|T|A|117.66|1|117.76|1|R|1170588|U||||C|R|T|117.66|1||R|N|117.74|2|||A||095049659802420|| 
095049660163186|T|A|117.67|1|117.76|1|R|1170589|U||||C|R|T|117.67|1||R|N|117.74|2|||A||095049659808662|| 
095049660163186|T|A|117.67|1|117.7|1|R|1170592|G||||C|R|T|117.67|1||R|T|117.7|1|||A||095049659812091|| 
095049660172618|T|A|117.67|1|117.76|1|R|1170594|U||||C|R|T|117.67|1||R|N|117.74|2|||A||095049659815929|| 
095049660177970|T|A|117.67|1|117.7|1|R|1170596|G||||C|R|T|117.67|1||R|T|117.7|1|||A||095049659825965|| 
095049660187718|T|A|117.67|1|117.76|1|R|1170597|U||||C|R|T|117.67|1||R|N|117.74|2|||A||095049659834374|| 
095049660197725|T|A|117.67|1|117.7|1|R|1170598|G||||C|R|T|117.67|1||R|T|117.7|1|||A||095049659846678|| 
095049660212771|T|A|117.67|1|117.81|1|R|1170600|U||||C|R|T|117.67|1||R|N|117.74|2|||A||095049659859681|| 
095049660242873|T|A|117.68|1|117.81|1|R|1170603|U||||C|R|T|117.68|1||R|N|117.74|2|||A||095049659890271|| 
095049660593676|T|A|117.68|2|117.81|1|R|1170607|U||||C|R|T|117.68|2||R|N|117.74|2|||A||095049660244100|| 
095049660608710|T|A|117.68|3|117.81|1|R|1170610|U||||C|R|T|117.68|3||R|N|117.74|2|||A||095049660256433|| 
095049662723709|N|A|117.44|2|117.74|1|R|1170614|U||||C|R|T|117.68|3||R|N|117.74|1|||A||095049662691794|| 
095049662813898|N|A|117.44|2|117.86|2|R|1170615|U||||C|R|T|117.68|3||R|T|117.81|1|||A||095049662779624|| 
095049663851392|T|A|117.68|3|117.87|1|R|1170626|U||||C|R|T|117.68|3||R|Z|117.86|1|||A||095049663502288|| 
095049905396557|T|A|117.68|2|117.87|2|R|1170836|U||||C|R|T|117.68|2||R|Z|117.86|1|||A||095049905044003|| 
095050087961227|T|A|117.68|3|117.87|2|R|1170950|U||||C|R|T|117.68|3||R|Z|117.86|1|||A||095050087608941|| 
095052638694290|Z|A|117.68|3|118.11|1|R|1171772|U||||C|R|T|117.68|3||R|T|117.87|2|||A||095052638447000|| 
095052639380912|T|A|117.68|2|117.87|2|R|1171774|U||||C|R|Z|117.68|3||R|T|117.87|2|||A||095052639028968|| 
095052654476938|T|A|117.68|2|117.85|1|R|1171781|U||||C|R|Z|117.68|3||R|T|117.85|1|||A||095052654125656|| 
095054726170251|Z|A|117.68|2|117.96|1|R|1172474|U||||C|R|U|117.68|2||R|T|117.85|1|||A||095054725940000|| 
095054726170251|U|A|117.68|1|150|3|R|1172475|U||||C|R|T|117.68|2||R|T|117.85|1|||A||095054725953346|| 
095054726380006|T|A|117.68|1|117.85|1|R|1172476|U||||C|R|Z|117.68|2||R|T|117.85|1|||A||095054726029156|| 
095058968159281|T|A|117.68|1|117.87|2|R|1176523|U||||C|R|Z|117.68|2||R|T|117.87|2|||A||095058967805792|| 
095117928427002|K|A|117.54|1|117.86|1|R|1190214|U||||C|R|Z|117.68|2||R|K|117.86|1|||A||095117928182000|| 
095123350686739|K|A|117.54|1|117.86|1|R|1193434|U||||C|R|Z|117.68|2||R|V|117.86|1|||A||095123350438000|| 
095123352636435|Z|A|117.68|1|118|1|R|1193437|U||||C|R|T|117.68|1||R|V|117.86|1|||A||095123352407000|| 
095134185593829|K|A|117.54|1|117.85|1|R|1200684|U||||C|R|T|117.68|1||R|K|117.85|1|||A||095134185351000|| 
095136832325348|N|A|117.68|1|117.84|2|R|1202729|U||||C|R|T|117.68|1||R|N|117.84|2|||A||095136832294023|| 
095149523196216|T|A|117.68|1|117.87|1|R|1211604|U||||C|R|P|117.68|1||R|N|117.84|2|||A||095149522841538|| 
095156728716931|P|A|117.68|1|118|1|R|1216173|U||||C|R|N|117.68|1||R|N|117.84|2|||A||095156728688388|| 
095158936463380|T|A|117.68|1|117.82|1|R|1217209|U||||C|R|N|117.68|1||R|T|117.82|1|||A||095158936106915|| 
095159457579098|T|A|117.68|1|117.87|1|R|1217610|U||||C|R|N|117.68|1||R|K|117.83|1|||A||095159457227360|| 
095159457589065|K|A|117.54|1|118.1|1|R|1217611|U||||C|R|N|117.68|1||R|V|117.83|1|||A||095159457357000|| 
095159458220589|V|A|0|0|0|0|R|1217614|U||||C|R|N|117.68|1||R|N|117.84|2|||A||095159457753233|| 
095219847941659|N|A|117.67|1|117.84|2|R|1230893|U||||C|R|T|117.68|1||R|N|117.84|2|||A||095219847912896|| 
095220353089290|N|A|117.69|1|117.84|2|R|1231170|G||||C|R|N|117.69|1||R|N|117.84|2|||A||095220353058012|| 
095224873301556|N|A|117.69|1|117.84|2|R|1236193|U||||C|R|Z|117.69|1||R|N|117.84|2|||A||095224873274110|| 
095225117543128|T|A|117.69|2|117.87|2|R|1236253|U||||C|R|T|117.69|2||R|N|117.84|2|||A||095225117191483|| 
095238175853765|K|A|117.54|1|117.83|1|R|1244035|U||||C|R|T|117.69|2||R|K|117.83|1|||A||095238175602000|| 
095238673844329|K|A|117.54|1|117.83|2|R|1244359|U||||C|R|T|117.69|2||R|K|117.83|2|||A||095238673607000|| 
095239178160072|K|A|117.54|1|117.82|1|R|1244717|U||||C|R|T|117.69|2||R|K|117.82|1|||A||095239177902000|| 
095239178786607|K|A|117.54|1|117.82|2|R|1244718|U||||C|R|T|117.69|2||R|K|117.82|2|||A||095239178553000|| 
095241206620390|J|A|117.31|1|117.78|1|R|1245494|U||||C|R|T|117.69|2||R|J|117.78|1|||A||095241206370000|| 
095241206644792|J|A|117.31|1|118.16|1|R|1245496|U||||C|R|T|117.69|2||R|K|117.82|2|||A||095241206403000|| 
095241206664756|Z|A|117.51|1|117.7|1|R|1245498|U||||C|R|T|117.69|2||R|Z|117.7|1|||A||095241206404000|| 
095241206719924|Z|A|117.51|1|118.14|1|R|1245501|U||||C|R|T|117.69|2||R|V|117.82|1|||A||095241206466000|| 
095241206785062|T|A|117.69|1|117.87|2|R|1245505|U||||C|R|T|117.69|1||R|V|117.82|1|||A||095241206433164|| 
095241206790147|T|A|117.67|1|117.87|2|R|1245506|U||||C|R|V|117.68|1||R|V|117.82|1|||A||095241206434562|| 
095241207221158|V|A|117.68|1|117.82|2|R|1245525|G||||C|R|V|117.68|1||R|V|117.82|2|||A||095241206699480|| 
095241207717267|V|A|0|0|117.82|2|R|1245529|U||||C|R|N|117.67|1||R|V|117.82|2|||A||095241207082279|| 
095241207802463|N|A|117.49|1|117.84|2|R|1245531|U||||C|R|T|117.57|1||R|V|117.82|2|||A||095241207773411|| 
095241208368840|T|A|117.57|1|117.69|1|R|1245539|G||||C|R|T|117.57|1||R|T|117.69|1|||A||095241208019332|| 
095241208383884|T|A|117.57|1|117.69|2|R|1245540|G||||C|R|T|117.57|1||R|T|117.69|2|||A||095241208033198|| 
095241208539206|T|A|117.48|1|117.69|2|R|1245543|U||||C|R|K|117.54|1||R|T|117.69|2|||A||095241208188360|| 
095241209827295|T|A|117.51|1|117.69|1|R|1245546|U||||C|R|K|117.54|1||R|T|117.69|1|||A||095241209477850|| 
095241453317077|T|A|117.51|1|117.87|2|R|1245632|U||||C|R|K|117.54|1||R|K|117.82|1|||A||095241452963312|| 
095241470322510|Z|A|117.51|1|117.81|1|R|1245635|U||||C|R|K|117.54|1||R|Z|117.81|1|||A||095241470086000|| 
095241629255863|N|A|117.55|1|117.84|2|R|1245651|U||||C|R|N|117.55|1||R|Z|117.81|1|||A||095241629228671|| 
095242007346061|Z|A|117.51|1|118.14|1|R|1246032|U||||C|R|N|117.55|1||R|K|117.81|1|||A||095242007117000|| 
095242036014291|K|A|117.54|1|117.8|1|R|1246119|U||||C|R|N|117.55|1||R|K|117.8|1|||A||095242035774000|| 
095242322486481|K|A|117.43|1|118.1|1|R|1246258|U||||C|R|N|117.55|1||R|N|117.84|2|||A||095242322235000|| 
095242431115182|K|A|117.43|1|117.8|1|R|1246284|U||||C|R|N|117.55|1||R|K|117.8|1|||A||095242430876000|| 
095244928205403|N|A|117.55|1|117.77|1|R|1248272|G||||C|R|N|117.55|1||R|N|117.77|1|||A||095244928176613|| 
095245432917053|K|A|117.43|1|117.76|1|R|1248356|U||||C|R|N|117.55|1||R|K|117.76|1|||A||095245432676000|| 
095247523314134|K|A|117.43|1|118.1|1|R|1248947|U||||C|R|N|117.55|1||R|V|117.76|1|||A||095247523069000|| 
095247523920670|V|A|0|0|0|0|R|1248949|U||||C|R|N|117.55|1||R|N|117.77|1|||A||095247523455490|| 
095247688647765|N|A|117.55|1|117.81|1|R|1249000|U||||C|R|N|117.55|1||R|K|117.77|1|||A||095247688616171|| 
095247689028680|K|A|117.43|1|118.1|1|R|1249001|U||||C|R|N|117.55|1||R|V|117.77|1|||A||095247688789000|| 
095247689349435|V|A|0|0|117.78|1|R|1249005|U||||C|R|N|117.55|1||R|K|117.78|1|||A||095247688833779|| 
095250981482829|K|A|117.43|1|117.77|1|R|1250728|U||||C|R|N|117.55|1||R|K|117.77|1|||A||095250981230000|| 
095300003388084|K|A|117.43|1|118.1|1|R|1256107|U||||C|R|N|117.55|1||R|V|117.77|1|||A||095300003152000|| 
095300003989509|V|A|0|0|0|0|R|1256111|U||||C|R|N|117.55|1||R|T|117.78|1|||A||095300003534867|| 
095301911566255|T|A|117.48|1|117.77|1|R|1257028|U||||C|R|N|117.55|1||R|T|117.77|1|||A||095301911213592|| 
095307931644659|T|A|117.48|1|117.76|1|R|1261507|U||||C|R|N|117.55|1||R|T|117.76|1|||A||095307931289957|| 
095333578662830|T|A|117.48|1|117.78|1|R|1275002|U||||C|R|N|117.55|1||R|V|117.77|1|||A||095333578307391|| 
095333579284334|V|A|0|0|0|0|R|1275007|U||||C|R|N|117.55|1||R|T|117.78|1|||A||095333578828746|| 
095337933150468|V|A|0|0|117.78|2|R|1276080|U||||C|R|N|117.55|1||R|V|117.78|2|||A||095337932735303|| 
095340477433109|V|A|0|0|117.78|1|R|1277004|U||||C|R|N|117.55|1||R|V|117.78|1|||A||095340476872924|| 
095341982571813|V|A|0|0|117.78|2|R|1277818|U||||C|R|N|117.55|1||R|V|117.78|2|||A||095341982133117|| 
095352717375189|N|A|117.55|1|117.78|1|R|1283022|U||||C|R|K|117.55|1||R|V|117.78|2|||A||095352717344487|| 
095403195237091|K|A|117.55|1|117.77|1|R|1289092|G||||C|R|K|117.55|1||R|K|117.77|1|||A||095403194979000|| 
095403757024585|N|A|117.56|1|117.78|1|R|1289197|U||||C|R|N|117.56|1||R|K|117.77|1|||A||095403756994123|| 
095405482888897|K|A|117.56|1|117.77|1|R|1289928|U||||C|R|N|117.56|1||R|V|117.77|1|||A||095405482644000|| 
095407685523103|N|A|117.56|1|117.78|1|R|1290694|U||||C|R|K|117.56|1||R|V|117.77|1|||A||095407685490824|| 
095407685924813|K|A|117.56|1|117.78|1|R|1290696|U||||C|R|N|117.56|1||R|V|117.77|1|||A||095407685690000|| 
095407686319926|N|A|117.56|1|117.78|1|R|1290699|U||||C|R|K|117.56|1||R|V|117.77|1|||A||095407686296138|| 
095407686545459|V|A|0|0|117.78|1|R|1290700|U||||C|R|K|117.56|1||R|K|117.78|1|||A||095407686056240|| 
095407686620725|V|A|0|0|117.78|2|R|1290701|U||||C|R|K|117.56|1||R|V|117.78|2|||A||095407686072439|| 
095407687813554|T|A|117.51|1|117.76|1|R|1290703|U||||C|R|K|117.56|1||R|T|117.76|1|||A||095407687460019|| 
095408058485999|T|A|117.66|1|117.76|1|R|1290769|G||||C|R|T|117.66|1||R|T|117.76|1|||A||095408058131264|| 
095408059889428|T|A|117.51|1|117.76|1|R|1290777|U||||C|R|K|117.56|1||R|T|117.76|1|||A||095408059538296|| 
095408061142368|T|A|117.51|1|117.87|2|R|1290778|U||||C|R|K|117.56|1||R|V|117.78|2|||A||095408060790523|| 
095418194338736|K|A|117.56|1|117.77|1|R|1297438|U||||C|R|N|117.56|1||R|K|117.77|1|||A||095418194085000|| 
095422694192485|N|A|117.56|1|117.78|1|R|1300230|U||||C|R|K|117.56|1||R|K|117.77|1|||A||095422694163706|| 
095425136001130|T|A|117.48|1|117.75|1|R|1302397|U||||C|R|K|117.56|1||R|T|117.75|1|||A||095425135648953|| 
095425470372286|K|A|117.56|1|117.77|1|R|1302565|U||||C|R|N|117.56|1||R|T|117.75|1|||A||095425470128000|| 
095427687029820|N|A|117.56|1|117.78|1|R|1303387|U||||C|R|K|117.56|1||R|T|117.75|1|||A||095427687002046|| 
095428191470799|K|A|117.56|1|117.74|1|R|1303753|U||||C|R|N|117.56|1||R|K|117.74|1|||A||095428191232000|| 
095430928241772|N|A|117.56|1|117.78|2|R|1305917|U||||C|R|K|117.56|1||R|K|117.74|1|||A||095430928212505|| 
095430929274181|K|A|117.56|1|117.74|1|R|1305985|U||||C|R|N|117.56|1||R|V|117.74|1|||A||095430929038000|| 
095432673807845|N|A|117.56|1|117.78|2|R|1307341|U||||C|R|K|117.56|1||R|V|117.74|1|||A||095432673778620|| 
095432674173758|K|A|117.56|1|117.74|1|R|1307342|U||||C|R|N|117.56|1||R|V|117.74|1|||A||095432673938000|| 
095432674815299|V|A|0|0|117.78|1|R|1307346|U||||C|R|N|117.56|1||R|T|117.75|1|||A||095432674358676|| 
095435115987496|T|A|117.52|1|117.75|1|R|1310141|U||||C|R|N|117.56|1||R|K|117.75|1|||A||095435115634732|| 
095437679866903|N|A|117.56|1|117.78|2|R|1311476|U||||C|R|K|117.56|1||R|K|117.75|1|||A||095437679841902|| 
095438032225874|K|A|117.56|1|117.74|1|R|1311678|U||||C|R|N|117.56|1||R|K|117.74|1|||A||095438031987000|| 
095440297218639|K|A|117.56|1|117.74|1|R|1312883|U||||C|R|N|117.56|1||R|V|117.74|1|||A||095440296985000|| 
095442672598895|N|A|117.56|1|117.78|2|R|1314082|U||||C|R|K|117.56|1||R|V|117.74|1|||A||095442672570548|| 
095442672979834|K|A|117.56|1|118.1|1|R|1314084|U||||C|R|N|117.56|1||R|V|117.74|1|||A||095442672746000|| 
095442673586261|V|A|0|0|117.78|1|R|1314088|U||||C|R|N|117.56|1||R|T|117.75|1|||A||095442673143156|| 
095447679043950|N|A|117.56|1|117.78|2|R|1315705|U||||C|R|K|117.56|1||R|T|117.75|1|||A||095447679014820|| 
095457684150117|K|A|117.56|1|118.1|1|R|1319876|U||||C|R|N|117.56|1||R|T|117.75|1|||A||095457683920000|| 
095457684265471|N|A|117.56|1|117.78|2|R|1319879|U||||C|R|K|117.56|1||R|T|117.75|1|||A||095457684241372|| 
095458501676680|T|A|117.52|1|117.73|1|R|1320405|U||||C|R|K|117.56|1||R|T|117.73|1|||A||095458501321730|| 
095459003601676|K|A|117.56|1|117.74|1|R|1320883|U||||C|R|N|117.56|1||R|T|117.73|1|||A||095459003362000|| 
095500563545689|N|A|117.56|1|117.78|1|R|1321747|U||||C|R|K|117.56|1||R|T|117.73|1|||A||095500563519230|| 
095501190683834|K|A|117.56|1|117.73|1|R|1322619|U||||C|R|N|117.56|1||R|T|117.73|1|||A||095501190442000|| 
095502689723021|N|A|117.56|1|117.73|1|R|1323528|U||||C|R|K|117.56|1||R|T|117.73|1|||A||095502689690586|| 
095502690725392|T|A|117.52|1|117.72|1|R|1323531|U||||C|R|K|117.56|1||R|T|117.72|1|||A||095502690371012|| 
095503985513168|K|A|117.56|1|117.72|1|R|1324455|U||||C|R|N|117.56|1||R|T|117.72|1|||A||095503985271000|| 
095507406297692|T|A|117.51|1|117.72|1|R|1328447|U||||C|R|N|117.56|1||R|K|117.72|1|||A||095507405945982|| 
095517692849145|N|A|117.56|1|117.73|1|R|1334289|U||||C|R|K|117.56|1||R|K|117.72|1|||A||095517692822024|| 
095528120486370|T|A|117.51|1|117.72|2|R|1338784|U||||C|R|K|117.56|1||R|T|117.72|2|||A||095528120134270|| 
095532950967699|T|A|117.51|1|117.66|1|R|1341917|U||||C|R|K|117.56|1||R|T|117.66|1|||A||095532950613941|| 
095533052108114|K|A|117.38|1|117.72|1|R|1341999|U||||C|R|T|117.51|1||R|T|117.66|1|||A||095533051855000|| 
095533052529183|T|A|117.47|1|117.66|1|R|1342016|G||||C|R|T|117.47|1||R|T|117.66|1|||A||095533052168661|| 
095533052534196|T|A|117.45|3|117.66|1|R|1342018|U||||C|R|N|117.46|1||R|T|117.66|1|||A||095533052168661|| 
095533052559225|X|A|110.15|1|117.63|1|R|1342020|U||||C|R|N|117.46|1||R|X|117.63|1|||A||095533052204772|| 
095533052589234|X|A|110.15|1|124|1|R|1342022|U||||C|R|N|117.46|1||R|T|117.66|1|||A||095533052234840|| 
095533052814808|T|A|117.45|2|117.66|2|R|1342029|U||||C|R|N|117.46|1||R|T|117.66|2|||A||095533052455047|| 
095533053737020|T|A|117.45|1|117.66|3|R|1342038|U||||C|R|N|117.46|1||R|T|117.66|3|||A||095533053376740|| 
095533053902395|T|A|117.45|1|117.66|2|R|1342039|U||||C|R|N|117.46|1||R|T|117.66|2|||A||095533053540578|| 
095533056373235|N|A|117.44|1|117.73|1|R|1342133|U||||C|R|T|117.45|1||R|T|117.66|2|||A||095533056348391|| 
095533062613085|T|A|117.45|1|117.66|1|R|1342266|G||||C|R|T|117.45|1||R|T|117.66|1|||A||095533062260538|| 
095533072857526|T|A|117.45|1|117.66|2|R|1342290|G||||C|R|T|117.45|1||R|T|117.66|2|||A||095533072504387|| 
095533265330846|N|A|117.56|3|117.73|2|R|1342372|U||||C|R|N|117.56|3||R|T|117.66|2|||A||095533265300067|| 
095533265406440|N|A|117.44|1|117.73|2|R|1342373|U||||C|R|T|117.45|1||R|T|117.66|2|||A||095533265375685|| 
095533285804545|P|A|117.49|1|117.72|1|R|1342381|U||||C|R|P|117.49|1||R|T|117.66|2|||A||095533285775666|| 
095533588740829|N|A|117.51|1|117.73|2|R|1342472|U||||C|R|N|117.51|1||R|T|117.66|2|||A||095533588712490|| 
095533676670210|T|A|117.45|1|117.66|1|R|1342499|U||||C|R|N|117.51|1||R|V|117.66|1|||A||095533676318053|| 
095536438856712|N|A|117.5|1|117.66|1|R|1343699|U||||C|R|N|117.5|1||R|V|117.66|1|||A||095536438831025|| 
095538206775808|K|A|117.08|1|117.65|1|R|1344760|U||||C|R|N|117.5|1||R|K|117.65|1|||A||095538206518000|| 
095539176033501|K|A|117.08|1|117.64|1|R|1345924|U||||C|R|N|117.5|1||R|K|117.64|1|||A||095539175786000|| 
095543063138434|K|A|117.08|1|117.64|1|R|1347856|U||||C|R|N|117.5|1||R|V|117.64|1|||A||095543062902000|| 
095543697458822|V|A|0|0|0|0|R|1348083|U||||C|R|N|117.5|1||R|K|117.65|1|||A||095543697008542|| 
095544204460926|K|A|117.08|1|117.63|1|R|1348264|U||||C|R|N|117.5|1||R|K|117.63|1|||A||095544204209000|| 
095547694229628|K|A|117.08|1|118.1|1|R|1350304|U||||C|R|N|117.5|1||R|V|117.63|1|||A||095547693993000|| 
095547694825955|V|A|0|0|0|0|R|1350308|U||||C|R|N|117.5|1||R|K|117.64|1|||A||095547694380088|| 
095548676488253|K|A|117.08|1|118.1|1|R|1350673|U||||C|R|N|117.5|1||R|V|117.64|1|||A||095548676250000|| 
095548677094732|V|A|0|0|0|0|R|1350680|U||||C|R|N|117.5|1||R|K|117.65|1|||A||095548676646294|| 
095553208744203|K|A|117.08|1|117.64|1|R|1352933|U||||C|R|N|117.5|1||R|K|117.64|1|||A||095553208492000|| 
095553523774258|K|A|117.08|1|117.65|1|R|1353061|U||||C|R|N|117.5|1||R|V|117.64|1|||A||095553523535000|| 
095553524350602|V|A|0|0|0|0|R|1353063|U||||C|R|N|117.5|1||R|K|117.65|1|||A||095553523898825|| 
095600736161300|K|A|117.08|1|117.64|1|R|1356589|U||||C|R|N|117.5|1||R|K|117.64|1|||A||095600735909000|| 
095601056774695|K|A|117.08|1|117.96|1|R|1356695|U||||C|R|N|117.5|1||R|V|117.64|1|||A||095601056532000|| 
095601057396132|V|A|0|0|0|0|R|1356697|U||||C|R|N|117.5|1||R|K|117.65|1|||A||095601056951247|| 
095607691882261|K|A|117.08|1|117.96|1|R|1360865|U||||C|R|N|117.5|1||R|V|117.65|1|||A||095607691649000|| 
095607692488813|V|A|0|0|0|0|R|1360877|U||||C|R|N|117.5|1||R|T|117.66|2|||A||095607692038975|| 
095618026302551|K|A|117.08|1|117.65|1|R|1369613|U||||C|R|N|117.5|1||R|K|117.65|1|||A||095618026043000|| 
095620087374867|K|A|117.08|1|117.65|1|R|1370666|U||||C|R|N|117.5|1||R|V|117.65|1|||A||095620087139000|| 
095620088261943|V|A|0|0|0|0|R|1370670|U||||C|R|N|117.5|1||R|T|117.66|2|||A||095620087771316|| 
095620164829268|K|A|117.08|1|117.65|1|R|1370724|U||||C|R|N|117.5|1||R|K|117.65|1|||A||095620164581000|| 
095620190966545|K|A|117.08|1|117.65|1|R|1370729|U||||C|R|N|117.5|1||R|V|117.65|1|||A||095620190733000|| 
095622677982878|V|A|0|0|0|0|R|1372332|U||||C|R|N|117.5|1||R|T|117.66|2|||A||095622677527620|| 
095623409504519|N|A|117.44|1|117.66|2|R|1372769|U||||C|R|N|117.44|1||R|T|117.66|2|||A||095623409475065|| 
095623412336275|N|A|117.42|1|117.66|2|R|1372770|U||||C|R|N|117.42|1||R|T|117.66|2|||A||095623412307347|| 
095623684013058|T|A|117.41|1|117.66|2|R|1372836|U||||C|R|N|117.42|1||R|N|117.66|2|||A||095623683656979|| 
095624002516442|N|A|117.43|1|117.66|2|R|1372902|U||||C|R|N|117.43|1||R|T|117.66|2|||A||095624002490823|| 
095626476927819|N|A|117.43|1|117.66|3|R|1375236|G||||C|R|N|117.43|1||R|N|117.66|3|||A||095626476900959|| 
095627678323294|N|A|117.43|1|117.66|2|R|1375668|U||||C|R|N|117.43|1||R|T|117.66|2|||A||095627678297762|| 
095631559990015|T|A|117.41|1|117.66|2|R|1377512|U||||C|R|N|117.43|1||R|N|117.66|2|||A||095631559628389|| 
095633804759860|T|A|117.41|2|117.63|1|R|1379202|U||||C|R|N|117.43|1||R|T|117.63|1|||A||095633804408091|| 
095638327402566|T|A|117.41|1|117.63|2|R|1382146|U||||C|R|N|117.43|1||R|T|117.63|2|||A||095638327049437|| 
095709641112688|T|A|117.41|1|117.55|1|R|1396196|U||||C|R|N|117.43|1||R|T|117.55|1|||A||095709640759997|| 
095709641122740|T|A|117.52|1|117.55|1|R|1396197|G||||C|R|T|117.52|1||R|T|117.55|1|||A||095709640773894|| 
095709641152792|T|A|117.52|1|117.63|1|R|1396198|U||||C|R|T|117.52|1||R|V|117.63|1|||A||095709640800060|| 
095709641608957|V|A|0|0|117.64|1|R|1396201|U||||C|R|T|117.52|1||R|T|117.63|1|||A||095709641019268|| 
095709642355719|T|A|117.41|1|117.63|1|R|1396204|U||||C|R|N|117.43|1||R|T|117.63|1|||A||095709642002101|| 
095809115230229|P|A|117.43|2|117.63|1|R|1424723|U||||C|R|P|117.43|2||R|T|117.63|1|||A||095809115201399|| 
095810114469377|T|A|117.41|1|117.66|2|R|1425030|U||||C|R|P|117.43|2||R|N|117.63|1|||A||095810114114283|| 
095812109444181|T|A|117.41|1|117.63|2|R|1427301|U||||C|R|P|117.43|2||R|T|117.63|2|||A||095812109089331|| 
095842685588159|P|A|117.36|1|117.63|1|R|1438470|U||||C|R|N|117.43|1||R|T|117.63|2|||A||095842685561816|| 
095846568377694|N|A|117.34|1|117.63|2|R|1440109|U||||C|R|T|117.41|1||R|T|117.63|2|||A||095846568351453|| 
095846972960942|N|A|117.42|4|117.63|2|R|1440181|U||||C|R|N|117.42|4||R|T|117.63|2|||A||095846972933963|| 
095907460710387|T|A|117.41|1|117.63|1|R|1451147|U||||C|R|N|117.42|4||R|N|117.63|2|||A||095907460355721|| 
095916320244240|T|A|117.43|1|117.63|1|R|1454876|U||||C|R|T|117.43|1||R|N|117.63|2|||A||095916319888310|| 
095917273794538|X|A|110.15|1|117.6|1|R|1455020|U||||C|R|T|117.43|1||R|X|117.6|1|||A||095917273436329|| 
095917273809576|X|A|110.15|1|124|1|R|1455021|U||||C|R|T|117.43|1||R|N|117.63|2|||A||095917273456491|| 
095917274245565|T|A|117.43|1|117.62|1|R|1455030|G||||C|R|T|117.43|1||R|T|117.62|1|||A||095917273894155|| 
095917274261021|T|A|117.43|1|117.63|2|R|1455031|U||||C|R|T|117.43|1||R|N|117.63|2|||A||095917273907781|| 
095917274261021|X|A|110.15|1|117.6|1|R|1455032|U||||C|R|T|117.43|1||R|X|117.6|1|||A||095917273908978|| 
095917274290637|X|A|110.15|1|124|1|R|1455033|U||||C|R|T|117.43|1||R|N|117.63|2|||A||095917273937759|| 
095917276255295|T|A|117.43|1|117.62|1|R|1455038|G||||C|R|T|117.43|1||R|T|117.62|1|||A||095917275901865|| 
095917278801408|T|A|117.43|1|117.63|2|R|1455039|U||||C|R|T|117.43|1||R|N|117.63|2|||A||095917278449422|| 
095917285998531|T|A|117.43|1|117.6|1|R|1455046|G||||C|R|T|117.43|1||R|T|117.6|1|||A||095917285647529|| 
095920495214379|T|A|117.43|1|117.66|1|R|1455837|U||||C|R|Z|117.43|1||R|V|117.6|1|||A||095920494860764|| 
095920495279533|Z|A|117.43|1|117.67|1|R|1455840|U||||C|R|T|117.43|1||R|V|117.6|1|||A||095920495030000|| 
095920734218386|V|A|0|0|117.62|1|R|1456080|U||||C|R|T|117.43|1||R|N|117.61|1|||A||095920733755242|| 
095920734764735|N|A|117.42|3|117.6|1|R|1456081|U||||C|R|T|117.43|1||R|N|117.6|1|||A||095920734734337|| 
095921735547520|T|A|117.43|1|117.61|1|R|1456280|U||||C|R|Z|117.43|1||R|N|117.6|1|||A||095921735193669|| 
095928225128577|Z|A|117.43|1|117.67|1|R|1458434|U||||C|R|T|117.43|1||R|N|117.6|1|||A||095928224894000|| 
095928267870426|N|A|117.34|1|117.6|1|R|1458435|U||||C|R|T|117.43|1||R|T|117.6|1|||A||095928267843513|| 
095929589051101|N|A|117.44|3|117.6|1|R|1458834|U||||C|R|N|117.44|3||R|T|117.6|1|||A||095929589023361|| 
095930600479096|T|A|117.43|1|117.61|1|R|1459480|U||||C|R|N|117.44|3||R|K|117.6|1|||A||095930600126737|| 
095930600499187|K|A|117.08|1|117.96|1|R|1459481|U||||C|R|N|117.44|3||R|V|117.6|1|||A||095930600260000|| 
095930600865034|V|A|0|0|117.61|1|R|1459483|U||||C|R|N|117.44|3||R|N|117.6|1|||A||095930600305673|| 
095937677238218|N|A|117.44|3|117.6|1|R|1461350|U||||C|R|N|117.44|3||R|K|117.6|1|||A||095937677205584|| 
095937677624113|K|A|117.08|1|117.96|1|R|1461354|U||||C|R|N|117.44|3||R|V|117.6|1|||A||095937677382000|| 
095937677924825|V|A|0|0|117.61|1|R|1461357|U||||C|R|N|117.44|3||R|N|117.6|1|||A||095937677427362|| 
